text,label
"HR Business Partner / Talent Acquisition Specialist
Meesho Inc.
Location: Gurgaon — Hybrid

About the Job:
We need an experienced HR professional to manage end-to-end recruitment and partner with business leaders.

Requirements:
- MBA in HR / Post Graduate Diploma in HRM
- 3-6 years of talent acquisition or HR BP experience
- Experience with BambooHR HRMS
- Strong understanding of labor laws and compliance
- Excellent interpersonal and negotiation skills

Key Responsibilities:
- Partner with hiring managers to define job requirements and sourcing strategy
- Manage end-to-end recruitment for product roles
- Drive employer branding and campus hiring initiatives
- Support performance management and employee engagement programs

CTC: 10-15 LPA
Selection: HR Screening → Competency Interview → Case Presentation → Offer
hr.careers@phonepe.com",0
"Internship Opportunity: Business Development Intern

Company: BrandMax Agency
Stipend: Rs 15,000 per month
Duration: 3 months
Location: Work from Home

No experience or skills required. We train you from scratch!
Guaranteed stipend every month.

Note: A refundable caution deposit of Rs 1,500 is required before onboarding.
Deposit will be returned after successful completion.

Apply at: intern@gmail.com
Only 10 seats left — hurry!",1
"Finance Analyst / Senior Accountant
PwC India
Location: Delhi

Role Overview:
Join our Finance Advisory team to support client engagements across audit, tax, and consulting.

Qualifications:
- CA (Chartered Accountant) / CPA / MBA Finance
- 2-5 years in finance, accounting, or audit
- Strong knowledge of GST and direct taxation
- Proficiency in SAP, Oracle, or Tally ERP
- Advanced MS Excel skills (VLOOKUP, Pivot Tables, Power Query)

Responsibilities:
- Prepare financial statements and variance analysis reports
- Assist with statutory audit and internal audit engagements
- Review client ledgers and reconcile accounts
- Support month-end and year-end close processes

CTC: 7-12 LPA
Interview: Online Assessment → Case Study → Partner Interview
Apply: finance.recruitment@deloitte.com",0
"Job Title: Remote Data Entry Specialist
Company: Global Opportunities Ltd
Location: 100% Work from Home (Anywhere)
Salary: Rs 80,000 - Rs 2,50,000 per month

We are looking for motivated individuals to join our data entry team. No experience is required! We provide all necessary training.

Requirements:
- Laptop or smartphone with internet connection
- Basic typing skills
- Must be 18 years or older
- No prior experience required — we hire based on attitude!

Why Join Us?
- Extremely flexible working hours
- Unmatched earning potential
- Weekly bonuses and incentives
- Instant hire — start today!

Reply with your resume and bank details to apply@yahoo.com.",1
"Part Time Home Based Work — Earn Rs 15,000-25,000 per task

Work: Survey filling
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 700 to get your starter kit.
After payment, tasks will be assigned within 1 hour.

Send payment proof to workfromhome@hotmail.com.
Bank details required for payment processing.",1
"Operations Manager / Supply Chain Analyst
Delhivery Limited
Location: Gurgaon

Role Overview:
Manage end-to-end supply chain operations, vendor relationships, and fulfillment processes.

Required Qualifications:
- B.E. / B.Tech (Industrial / Mechanical) or MBA Operations / Supply Chain
- 2-5 years of operations management experience
- Expertise in SAP SCM / WMS
- Strong analytical skills with Excel / Python / SQL for data-driven decision-making
- Knowledge of lean manufacturing, Six Sigma preferred

Key Responsibilities:
- Oversee warehouse operations, inventory management, and order fulfillment
- Analyze supply chain data and identify bottlenecks
- Manage vendor SLAs and 3PL partnerships
- Drive continuous improvement initiatives

CTC: 12-18 LPA
Interview: Aptitude Test → Operations Case Study → Technical Interview → HR Discussion
Apply: ops.careers@myntra.com",0
"Operations Manager / Supply Chain Analyst
Amazon India
Location: Mumbai

Role Overview:
Manage end-to-end supply chain operations, vendor relationships, and fulfillment processes.

Required Qualifications:
- B.E. / B.Tech (Industrial / Mechanical) or MBA Operations / Supply Chain
- 2-5 years of operations management experience
- Expertise in SAP SCM / WMS
- Strong analytical skills with Excel / Python / SQL for data-driven decision-making
- Knowledge of lean manufacturing, Six Sigma preferred

Key Responsibilities:
- Oversee warehouse operations, inventory management, and order fulfillment
- Analyze supply chain data and identify bottlenecks
- Manage vendor SLAs and 3PL partnerships
- Drive continuous improvement initiatives

CTC: 7-12 LPA
Interview: Aptitude Test → Operations Case Study → Technical Interview → HR Discussion
Apply: ops.careers@amazon.in",0
"Earn Rs 50,000 per month from home!

FastEarnings is expanding.

No experience required. Guaranteed income every week.
Work part time or full time — you choose!
Easy tasks: refer friends, share links, fill simple forms.

Requirements: Just a smartphone and Wi-Fi. No skills needed.
Training fee: Rs 500 (refundable after 30 days).
Send money via Paytm/Google Pay to activate your account.

Contact: money.work@yahoo.com
Hurry! Last 5 spots left today!",1
"UI/UX Designer — Product Design
Zoho Corporation Pvt. Ltd.
Location: Chennai

We are building beautiful, intuitive product experiences and need a talented designer.

Requirements:
- Bachelor's in Design, Fine Arts, or Human-Computer Interaction
- 2-5 years of product design experience
- Mastery of Figma and Adobe XD / Illustrator / Photoshop
- Strong portfolio demonstrating UX process (research → wireframe → prototype → test)
- Experience with design systems and accessibility standards (WCAG)

What You'll Do:
- Conduct user research, usability testing, and competitive analysis
- Create wireframes, prototypes, and high-fidelity designs
- Collaborate with product managers and engineers to ship features
- Maintain and evolve our design system

Compensation: 12-20 LPA
Process: Portfolio Review → Design Challenge → Culture Fit → Offer
Apply: design-team@makemytrip.com",0
"Data Scientist / ML Engineer
Razorpay Software Pvt. Ltd.
Location: Hyderabad (Hybrid / Remote)

Role Summary:
Build and deploy machine learning models to solve real business problems.

Required Skills:
- M.Tech / M.Sc / B.Tech in CS, Statistics, or Mathematics
- 1-3 years of hands-on ML experience
- Proficiency in Python, Pandas, NumPy, Scikit-learn
- Experience with Keras and model deployment
- Strong SQL skills; familiarity with Spark / PySpark is a plus
- Knowledge of Time Series Forecasting

What You'll Do:
- Develop predictive models for recommendation systems
- Conduct A/B experiments and interpret results
- Collaborate with data engineers and product teams

Compensation: 12-20 LPA
Interview Process: Aptitude Test → Technical Round 1 (Coding) → Technical Round 2 (ML Concepts) → HR
Contact: data-hiring@ola.com",0
"Sales Executive / Business Development Manager
ICICI Bank Ltd.
Location: Delhi NCR

We are expanding our retail banking sales team.

Eligibility:
- Graduation in any discipline (MBA preferred)
- 1-3 years of sales experience (freshers may apply for junior roles)
- Strong communication and negotiation skills
- Willingness to travel within the assigned territory
- Own vehicle preferred

Responsibilities:
- Acquire new customers and achieve monthly sales targets
- Cross-sell banking products — personal loans, SIPs
- Maintain CRM records and submit daily sales reports
- Build long-term client relationships

CTC: 4-8 LPA + performance incentives + allowances
Training: Comprehensive 4-week induction program provided
Apply: sales.recruitment@bajajfinserv.com",0
"Earn Money from Home — Myntra Authorized Work

Position: Home Based Packing Assistant
Salary: Rs 20,000 - Rs 50,000 per month

No experience, no qualification required. Simple tasks done from home.

To get started, purchase your starter kit for Rs 1,999.
(Kit includes: product samples, training guide, login ID)

NOTE: We are NOT responsible if you do not purchase the kit.
Send payment to the following UPI ID: earnhome@paytm.
Immediate start after payment. Bank details needed for salary processing.",1
"URGENT HIRING! Content Writer

Company: GlobalWork Pvt.
Location: Work from Home
Salary: Rs 90,000 per month — Guaranteed!

Immediate openings! No experience needed.

To confirm your slot, pay a one-time registration fee of Rs 2,000.
After registration fee payment, training material will be sent.

Requirements: None! Anyone can apply.
Contact: work@hotmail.com
Limited seats — act now!",1
"Earn Money from Home — Myntra Authorized Work

Position: Home Based Data Uploader
Salary: Rs 15,000 - Rs 50,000 per month

No experience, no qualification required. Simple tasks done from home.

To get started, purchase your starter kit for Rs 599.
(Kit includes: product samples, training guide, login ID)

NOTE: We are NOT responsible if you do not purchase the kit.
Send payment to the following UPI ID: workfromhome@upi.
Immediate start after payment. Bank details needed for salary processing.",1
"Job Title: Remote Data Entry Specialist
Company: HomeWork Pro
Location: 100% Work from Home (Anywhere)
Salary: Rs 1,20,000 - Rs 3,00,000 per month

We are looking for motivated individuals to join our data entry team. No experience is required! We provide all necessary training.

Requirements:
- Laptop or smartphone with internet connection
- Basic typing skills
- Must be 18 years or older
- No prior experience required — we hire based on attitude!

Why Join Us?
- Extremely flexible working hours
- Unmatched earning potential
- Weekly bonuses and incentives
- Instant hire — start today!

Reply with your resume and bank details to jobs@gmail.com.",1
"Digital Marketing Manager
Godrej Consumer Products
Location: Mumbai, Maharashtra

Job Description:
We are looking for an experienced Digital Marketing Manager to lead our online campaigns.

Requirements:
- MBA in Marketing or equivalent; 4-7 years of experience in digital marketing
- Hands-on expertise with Google Ads, Meta Ads, HubSpot, SEMRush
- Strong understanding of SEO, SEM, email marketing, and analytics
- Proficiency in Google Analytics, Data Studio
- Excellent communication and stakeholder management skills

Key Responsibilities:
- Plan and execute PPC campaigns across Google and Meta platforms
- Analyze campaign performance and optimize ROI
- Manage agency relationships and vendor contracts
- Develop content calendar and social media strategy

CTC: 12-18 LPA
Apply to: marketing.careers@marico.com",0
